id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
s__uncultured_alpha_proteobacterium;	0.34981	0.231703	0.381496	0.276942	0.372624	0.285765	0.359949	0.276794	0.33967	0.260579	0.896071	0.522064	0.942966	0.675497	0.927757	0.704458	0.87706	0.628526	0.825095	0.629583	0.713561	0.546115	0.884664	0.625873	0.927757	0.689109	0.920152	0.697725	0.845374	0.638026	0.865653	0.66108	0.73891	0.566442	0.882129	0.636775	0.918885	0.667652	0.899873	0.682792	0.821293	0.595864	0.839037	0.63494	0.191381	0.129174	0.200253	0.134428	0.195184	0.134265	0.166033	0.113422	0.158428	0.110541	0.893536	0.566163	0.939163	0.63255	0.91635	0.689724	0.741445	0.557641	0.490494	0.374473
s__uncultured_Alteromonadaceae_bacterium;	0.5	0.299497	0.5	0.313534	0.416667	0.261279	0.416667	0.261279	0.333333	0.209023	0.916667	0.356054	1	0.572379	0.916667	0.574813	0.916667	0.520123	1	0.627069	0.5	0.313534	0.833333	0.467867	1	0.627069	0.833333	0.522557	1	0.627069	0.833333	0.522557	0.75	0.470302	0.833333	0.467867	1	0.572379	1	0.599724	0.916667	0.520123	0.75	0.442957	0.916667	0.520123	0.916667	0.574813	0.916667	0.574813	0.833333	0.467867	0.75	0.470302	0.916667	0.506085	0.916667	0.506085	0.916667	0.574813	0.833333	0.522557	0.666667	0.418046
s__uncultured_Alteromonadales_bacterium;	0.206897	0.118961	0.206897	0.167814	0.206897	0.167814	0.206897	0.167814	0.206897	0.167814	0.896552	0.514656	0.965517	0.758822	0.931034	0.743007	0.862069	0.68707	0.793103	0.643286	0.482759	0.391566	0.862069	0.629957	0.965517	0.745593	0.931034	0.74247	0.896552	0.714502	0.931034	0.74247	0.793103	0.63694	0.827586	0.614142	0.896552	0.673253	0.896552	0.70181	0.862069	0.642111	0.793103	0.611556	0.931034	0.571903	0.931034	0.698048	0.931034	0.755162	0.827586	0.500151	0.758621	0.615317	0.896552	0.67834	0.931034	0.755162	0.931034	0.737501	0.793103	0.643286	0.517241	0.419534
s__uncultured_Alteromonas_sp.;	0.277778	0.176404	0.333333	0.270366	0.277778	0.225306	0.333333	0.270366	0.222222	0.180244	0.944444	0.625121	0.944444	0.736232	0.944444	0.736232	0.833333	0.635886	1	0.800876	0.388889	0.315428	0.833333	0.624796	0.888889	0.680082	0.888889	0.690306	0.777778	0.600184	0.833333	0.665692	0.722222	0.57557	0.944444	0.677972	0.944444	0.677972	1	0.8111	0.944444	0.677972	0.944444	0.755815	0.666667	0.341556	0.666667	0.540734	0.666667	0.540734	0.611111	0.296495	0.555556	0.450611	0.833333	0.403494	0.888889	0.487234	0.833333	0.602022	0.777778	0.483068	0.222222	0.180244
s__uncultured_Amaricoccus_sp.;	0.466667	0.353976	0.466667	0.366245	0.4	0.32444	0.4	0.32444	0.4	0.32444	1	0.749756	1	0.774294	1	0.8111	0.733333	0.570269	0.866667	0.702954	0.866667	0.702954	0.8	0.624342	0.866667	0.702954	0.866667	0.702954	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.933333	0.757026	0.933333	0.757026	0.933333	0.757026	0.866667	0.702954	0.8	0.64888	0	0	0	0	0	0	0	0	0	0	0.8	0.538462	0.866667	0.690685	0.866667	0.690685	0.333333	0.258098	0.133333	0.108146
s__uncultured_Ammoniphilus_sp.;	0.75	0.40555	0.75	0.40555	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.546738	1	0.8111	1	0.8111	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	1	0.644839	1	0.8111	1	0.8111	0.75	0.608325	0.75	0.608325
s__uncultured_Anabaenopsis_sp.;	0.181818	0.100912	0.181818	0.147473	0.181818	0.147473	0.181818	0.147473	0.181818	0.147473	1	0.458617	1	0.645215	1	0.8111	0.909091	0.588209	0.727273	0.589891	0.909091	0.737364	1	0.79437	1	0.8111	0.909091	0.737364	0.909091	0.737364	0.818182	0.663627	0.727273	0.589891	0	0	0	0	0	0	0	0	0	0	1	0.77764	1	0.77764	1	0.8111	1	0.77764	0.909091	0.737364	0.909091	0.425954	1	0.710719	1	0.8111	0.818182	0.663627	0.636364	0.516155
s__uncultured_Ancylobacter_sp.;	0.333333	0.239695	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.333333	0.270366	1	0.490749	1	0.8111	1	0.8111	0.833333	0.675916	1	0.8111	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	0.833333	0.675916	0.833333	0.675916	0.5	0.40555	0.833333	0.675916	0	0	0	0	0	0	0	0	0	0	0.5	0.202694	0.5	0.154333	0.5	0.346803	0.5	0.346803	0.166667	0.135184
s__uncultured_Aquiflexum_sp.;	0	0	0	0	0	0	0	0	0	0	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.6	0.48666	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.8	0.64888	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	0.8	0.64888	1	0.8111	1	0.8111	0.2	0.16222	0	0
s__uncultured_archaeon;	0.390625	0.198926	0.40625	0.280474	0.390625	0.316836	0.375	0.304163	0.34375	0.278816	0.890625	0.65132	0.953125	0.738376	0.953125	0.77308	0.90625	0.687682	0.765625	0.620998	0.078125	0.063367	0.90625	0.729552	0.96875	0.785753	0.9375	0.760406	0.859375	0.697039	0.125	0.101388	0.125	0.101388	0.828125	0.615491	0.890625	0.697039	0.890625	0.722386	0.09375	0.050694	0.109375	0.088714	0.078125	0.050694	0.078125	0.050694	0.078125	0.063367	0.0625	0.03802	0.078125	0.063367	0.859375	0.496561	0.890625	0.575767	0.859375	0.622657	0.8125	0.584637	0.4375	0.342183
s__uncultured_Armatimonadetes_bacterium;	0.208333	0.168979	0.25	0.202775	0.25	0.202775	0	0	0.208333	0.168979	0	0	0	0	0	0	0	0	0	0	0	0	0.875	0.709713	0.958333	0.777304	0.958333	0.777304	0.916667	0.743509	0.916667	0.743509	0.916667	0.743509	0.875	0.709713	0.916667	0.743509	0.833333	0.675916	0.916667	0.743509	0.916667	0.743509	0.041667	0	0.041667	0	0.041667	0.033796	0.041667	0	0.041667	0.033796	0.958333	0.675916	0.958333	0.675916	0.958333	0.777304	0.625	0.506938	0.375	0.304163
s__uncultured_Arsenicicoccus_sp.;	1	0.458617	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.298929	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.458617	1	0.627069	1	0.458617	1	0.627069	1	0.458617	1	0.458617	1	0.458617	1	0.8111	1	0.458617	0	0	1	0.298929	1	0.298929	1	0.8111	0	0	1	0.8111
s__uncultured_Arsenophonus_sp.;	0.151515	0.117317	0.151515	0.122894	0.151515	0.122894	0.090909	0.073736	0.090909	0.073736	0.818182	0.538993	0.909091	0.737364	0.848485	0.688206	0.878788	0.712785	0.818182	0.663627	0.393939	0.319524	0.939394	0.746422	0.969697	0.771001	1	0.8111	0.909091	0.737364	1	0.8111	0.878788	0.707208	0.848485	0.657165	0.909091	0.706323	0.878788	0.712785	0.848485	0.672686	0.878788	0.707208	0.515152	0.375646	0.545455	0.421321	0.515152	0.41784	0.545455	0.400224	0.454545	0.368681	0.69697	0.506388	0.848485	0.650379	0.848485	0.682629	0.787879	0.639049	0.393939	0.319524
s__uncultured_Bacillaceae_bacterium;	0.111111	0.090122	0.111111	0.090122	0.111111	0.090122	0.111111	0.090122	0	0	0.777778	0.569512	0.777778	0.58996	0.666667	0.540734	0.777778	0.630856	0.666667	0.540734	0	0	0.888889	0.680082	0.888889	0.70053	0.888889	0.70053	0.777778	0.610408	0	0	0.888889	0.720978	0.777778	0.508168	0.777778	0.47517	0.777778	0.610408	0	0	0.777778	0.610408	0.666667	0.458942	0.888889	0.680082	0.777778	0.630856	0.555556	0.389268	0.666667	0.540734	0.888889	0.618739	0.888889	0.618739	0.888889	0.720978	0.777778	0.630856	0.333333	0.270366
s__uncultured_Bacillales_bacterium;	0.307692	0.249569	0.461538	0.374353	0.461538	0.374353	0.461538	0.374353	0.307692	0.249569	1	0.708786	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.307692	0.249569	1	0.8111	1	0.8111	1	0.8111	0.923077	0.748708	0.846154	0.686316	0.846154	0.686316	1	0.8111	1	0.8111	1	0.8111	0.846154	0.686316	1	0.8111	0.923077	0.748708	0.923077	0.748708	0.923077	0.748708	0.923077	0.748708	0.769231	0.623923	0.923077	0.748708	0.923077	0.748708	0.923077	0.748708	0.769231	0.623923	0.307692	0.249569
s__uncultured_Bacilli_bacterium;	0.188679	0.146387	0.188679	0.153038	0.188679	0.153038	0.132075	0.107126	0.018868	0.015304	0.792453	0.642759	0.811321	0.658062	0.811321	0.658062	0.603774	0.489721	0.698113	0.566239	0.245283	0.198949	0.773585	0.627455	0.830189	0.673366	0.830189	0.673366	0.698113	0.566239	0.811321	0.658062	0.679245	0.550936	0.962264	0.761293	0.962264	0.761293	0.962264	0.761293	0.867925	0.684775	0.886792	0.700078	0.90566	0.661424	0.90566	0.668075	0.90566	0.71237	0.811321	0.578255	0.584906	0.445555	0.867925	0.583509	0.924528	0.69442	0.924528	0.717385	0.641509	0.491466	0.188679	0.153038
s__uncultured_Bacillus_sp.;	0.262295	0.202643	0.262295	0.203082	0.262295	0.212747	0.237705	0.192803	0.106557	0.086428	0.877049	0.603572	0.901639	0.701988	0.885246	0.711063	0.770492	0.61208	0.786885	0.638242	0.213115	0.172858	0.827869	0.64039	0.885246	0.702012	0.860656	0.696569	0.803279	0.650031	0.286885	0.232692	0.688525	0.558463	0.860656	0.631706	0.893443	0.672459	0.877049	0.711374	0.286885	0.231184	0.795082	0.644891	0.811475	0.633566	0.844262	0.663175	0.836066	0.673735	0.745902	0.572222	0.672131	0.545165	0.786885	0.492082	0.860656	0.580722	0.860656	0.67253	0.688525	0.541072	0.360656	0.292528
s__uncultured_bacterium;	0.368073	0.252198	0.387438	0.281273	0.380914	0.288641	0.339952	0.259359	0.31574	0.243875	0.866418	0.58339	0.91031	0.677843	0.896598	0.690599	0.820511	0.611224	0.765684	0.592624	0.50758	0.392911	0.8618	0.641138	0.906694	0.689126	0.891686	0.686898	0.796158	0.612158	0.801984	0.619261	0.716269	0.554932	0.827394	0.606189	0.869925	0.645508	0.856245	0.6571	0.759127	0.558705	0.763908	0.584824	0.521794	0.371341	0.549937	0.396171	0.540973	0.41142	0.482323	0.340545	0.385652	0.296365	0.75733	0.507586	0.797029	0.554786	0.785626	0.590466	0.594101	0.441792	0.274135	0.209033
s__uncultured_bacterium_34R1;	0.545455	0.304594	0.545455	0.442419	0.545455	0.442419	0.545455	0.442419	0.545455	0.442419	1	0.648048	1	0.79437	0.909091	0.737364	1	0.8111	0.909091	0.737364	0.636364	0.516155	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.818182	0.631583	1	0.779056	1	0.8111	0.818182	0.663627	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__uncultured_bacterium_gp1;	0.291139	0.163965	0.303797	0.182564	0.303797	0.190502	0.303797	0.190502	0.253165	0.158752	0.936709	0.556636	0.987342	0.586253	0.974684	0.598992	0.911392	0.544488	0.860759	0.539755	0.64557	0.404817	0.886076	0.537087	0.924051	0.565109	0.898734	0.561436	0.822785	0.51381	0.886076	0.553499	0.78481	0.49213	0.911392	0.532841	0.949367	0.558786	0.911392	0.56522	0.911392	0.53183	0.886076	0.549345	0.873418	0.506502	0.898734	0.522377	0.886076	0.555631	0.822785	0.474751	0.582278	0.365128	0.911392	0.50212	0.974684	0.562121	0.936709	0.583116	0.683544	0.424365	0.417722	0.259808
s__uncultured_bacterium_HF0500_10F10;	0.5	0.277507	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.25	0.202775	1	0.673077	1	0.588851	0.75	0.608325	1	0.588851	0.5	0.40555	0.5	0.40555	1	0.673077	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	0.75	0.359542	1	0.520204	1	0.765092	1	0.765092	0.25	0.202775
s__uncultured_bacterium_JM9_G5;	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.627069	1	0.8111	1	0.627069	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.627069	1	0.8111	1	0.8111	1	0.8111
s__uncultured_Bacteroidales_bacterium;	0.073171	0.059349	0.121951	0.098914	0.121951	0.098914	0.121951	0.098914	0.121951	0.098914	0.902439	0.694493	0.95122	0.771535	0.95122	0.771535	0.902439	0.731968	0.902439	0.731968	0.560976	0.455008	0.878049	0.712186	0.97561	0.791317	0.97561	0.791317	0.926829	0.751751	0.902439	0.731968	0.853659	0.692403	0.926829	0.751751	0.926829	0.751751	0.926829	0.751751	0.804878	0.652837	0.902439	0.731968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__uncultured_Bacteroidetes/Chlorobi_group_bacterium;	0.076923	0.035278	0.076923	0.035278	0	0	0.076923	0.062392	0	0	0.846154	0.573065	1	0.740319	1	0.8111	1	0.754475	0.769231	0.623923	0.461538	0.374353	0.923077	0.748708	1	0.8111	0.923077	0.748708	0.846154	0.686316	0.769231	0.609767	0.769231	0.623923	0.846154	0.672159	0.923077	0.720395	0.846154	0.686316	0.769231	0.595611	0.846154	0.672159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__uncultured_Bacteroidetes_bacterium;	0.327869	0.234409	0.337705	0.264913	0.334426	0.264616	0.337705	0.267275	0.285246	0.227139	0.895082	0.648727	0.947541	0.738985	0.95082	0.746472	0.888525	0.692682	0.813115	0.639003	0.560656	0.438457	0.92459	0.704915	0.954098	0.7437	0.927869	0.727856	0.822951	0.64336	0.842623	0.66173	0.806557	0.635494	0.845902	0.652976	0.895082	0.691608	0.868852	0.679987	0.75082	0.581235	0.819672	0.641907	0.019672	0.015956	0.019672	0.015956	0.019672	0.015956	0.013115	0.010638	0.016393	0.013296	0.462295	0.34363	0.468852	0.353245	0.462295	0.348662	0.383607	0.288458	0.186885	0.143493
s__uncultured_Belliella_sp.;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	0.666667	0.540734	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366
s__uncultured_beta_proteobacterium;	0.335135	0.188181	0.340541	0.246144	0.337838	0.254001	0.332432	0.253606	0.321622	0.24817	0.875676	0.527051	0.918919	0.694408	0.913514	0.704032	0.856757	0.649765	0.8	0.619661	0.391892	0.304434	0.859459	0.616221	0.916216	0.69512	0.910811	0.70465	0.813514	0.626835	0.848649	0.658538	0.735135	0.572394	0.878378	0.635456	0.908108	0.657017	0.881081	0.676928	0.824324	0.594681	0.843243	0.64879	0.186486	0.121419	0.191892	0.125695	0.181081	0.12698	0.181081	0.117532	0.124324	0.089897	0.878378	0.499478	0.92973	0.597908	0.921622	0.676578	0.7	0.501792	0.427027	0.322285
s__uncultured_Brachymonas_sp.;	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.627069	1	0.627069	1	0.627069	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.627069	1	0.627069	0	0	1	0.627069	0	0
s__uncultured_Caedibacter_sp.;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.166667	0.135184	0.166667	0.135184	0.833333	0.675916	1	0.8111	1	0.8111	0.833333	0.675916	0.833333	0.675916	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	1	0.8111	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0	0	0	0	0	0	0	0	0	0	0.833333	0.675916	1	0.8111	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916
s__uncultured_Caenispirillum_sp.;	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.298929	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111
s__uncultured_Caloramator_sp.;	0.137931	0.066246	0.137931	0.083907	0.137931	0.111876	0.103448	0.083907	0.068966	0.055938	0.896552	0.592418	0.896552	0.727193	0.896552	0.727193	0.793103	0.643286	0.827586	0.671255	0.448276	0.363597	0.896552	0.727193	0.931034	0.755162	0.931034	0.748816	0.862069	0.699224	0.517241	0.419534	0.586207	0.475472	0.793103	0.624248	0.862069	0.692878	0.827586	0.664909	0.448276	0.357251	0.551724	0.441157	0.758621	0.573649	0.793103	0.601618	0.793103	0.607963	0.655172	0.489742	0.655172	0.513749	0.689655	0.559379	0.758621	0.615317	0.689655	0.524057	0.62069	0.468119	0.206897	0.167814
s__uncultured_Caloribacterium_sp.;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366
s__uncultured_candidate_division_OS-K_bacterium;	0.529412	0.286271	0.529412	0.333983	0.529412	0.333983	0.529412	0.381694	0.411765	0.333983	0.941176	0.70485	1	0.8111	1	0.8111	0.882353	0.715677	1	0.8111	0.176471	0.143136	0.882353	0.715677	0.882353	0.715677	0.882353	0.715677	0.882353	0.715677	0.823529	0.667964	0.764706	0.620253	0.823529	0.667964	1	0.8111	1	0.8111	0.823529	0.667964	0.823529	0.667964	0.823529	0.667964	0.823529	0.667964	0.823529	0.667964	0.823529	0.667964	0.764706	0.620253	0.882353	0.715677	0.882353	0.715677	1	0.8111	0.882353	0.715677	0.294118	0.238559
s__uncultured_Candidatus_Dependentiae_bacterium;	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.634858	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__uncultured_Candidatus_Rhabdochlamydia_sp.;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0
s__uncultured_Carboxydocella_sp.;	0	0	0	0	0	0	0	0	0	0	1	0.540733	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	0	0	0	0	0	0	0	0	0	0	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0	0
s__uncultured_Carnobacterium_sp.;	0.555556	0.339771	0.611111	0.421778	0.611111	0.495672	0.5	0.40555	0.166667	0.135184	0.777778	0.51704	0.833333	0.630856	0.833333	0.675916	0.833333	0.630856	0.666667	0.540734	0.388889	0.315428	0.833333	0.469869	0.888889	0.720978	0.833333	0.675916	0.833333	0.656334	0.833333	0.675916	0.777778	0.630856	0.944444	0.532457	0.944444	0.717137	0.944444	0.737584	0.944444	0.51639	0.833333	0.647462	0.833333	0.440062	0.833333	0.537974	0.833333	0.675916	0.777778	0.405225	0.611111	0.495672	0.944444	0.566536	0.944444	0.737584	0.944444	0.720977	0.611111	0.450611	0.555556	0.40555
s__uncultured_Chelatococcus_sp.;	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.630964	1	0.719085	1	0.8111	0.75	0.51631	0.75	0.608325	0.75	0.608325	0.5	0.359542	0.75	0.608325	0.75	0.608325	0.5	0.40555	0.5	0.40555	0.75	0.608325	0.75	0.562317	0.75	0.562317	0.5	0.40555	0.5	0.359542	0.75	0.608325	0	0	0	0	0	0	0	0	0	0	1	0.634858	1	0.676972	1	0.8111	1	0.8111	0.75	0.608325
s__uncultured_Chitinivibrionia_bacterium;	0	0	0	0	0	0	0	0	0	0	0.625	0.506938	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.625	0.506938	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0.875	0.709713	0.875	0.709713	0.875	0.709713	0	0	0	0	0.75	0.608325	0.875	0.709713	0.875	0.709713	0	0	0.375	0.304163	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0	0
s__uncultured_Chitinophaga_sp.;	0.461538	0.374353	0.461538	0.374353	0.461538	0.374353	0.384615	0.311961	0.384615	0.311961	0.846154	0.643847	0.769231	0.623923	0.769231	0.623923	0.692308	0.561531	0.615385	0.499139	0.307692	0.249569	0.923077	0.734551	0.923077	0.748708	0.846154	0.686316	0.692308	0.561531	0.846154	0.686316	0.769231	0.623923	0.923077	0.748708	0.923077	0.748708	0.923077	0.748708	0.769231	0.623923	0.846154	0.686316	0	0	0	0	0	0	0	0	0	0	0.923077	0.66377	0.923077	0.748708	1	0.8111	0.692308	0.561531	0.384615	0.311961
s__uncultured_Chlamydiales_bacterium;	0	0	0	0	0	0	0	0	0	0	0.8	0.64888	1	0.8111	1	0.8111	0	0	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	0.8	0.64888	1	0.8111	1	0.8111	0.8	0.64888	0.6	0.48666	1	0.8111	1	0.8111	1	0.8111	0.8	0.64888	0.6	0.48666
s__uncultured_Chloroflexi_bacterium;	0.65	0.518014	0.65	0.518014	0.65	0.527215	0.1	0.08111	0.6	0.48666	0.85	0.639679	0.85	0.689435	0.85	0.689435	0.85	0.689435	0.2	0.16222	0.7	0.56777	0.95	0.770545	1	0.8111	0.95	0.770545	0.2	0.16222	0.8	0.64888	0.7	0.56777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.16222	0.2	0.16222	0.15	0.121665	0.2	0.16222	0.2	0.16222
s__uncultured_Chloroherpeton_sp.;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0	0	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0	0	0.666667	0.540734	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0	0	0.333333	0.270366	0.333333	0.270366	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366
s__uncultured_Chromatiales_bacterium;	0.5	0.332197	0.5	0.362869	0.5	0.362869	0.5	0.362869	0.416667	0.295278	0.833333	0.489857	1	0.768419	1	0.8111	1	0.768419	0.916667	0.743509	0.416667	0.337959	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	1	0.8111	1	0.8111	0.916667	0.743509	1	0.8111	0.833333	0.675916	0.916667	0.728173	1	0.740344	1	0.8111	0.833333	0.660581	0.75	0.608325	0.833333	0.575219	0.833333	0.614573	0.833333	0.660581	0.583333	0.473141	0.666667	0.540734
s__uncultured_Chroococcales_cyanobacterium;	0.25	0.202775	0.25	0.202775	0.25	0.202775	0.25	0.202775	0.25	0.202775	1	0.683057	1	0.8111	0.75	0.608325	0.75	0.608325	1	0.8111	1	0.8111	1	0.765092	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	0	0	0	0	0	0	0	0	0	0	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.75	0.470302	1	0.480282	1	0.683057	1	0.683057	0.5	0.40555
s__uncultured_Chroococcidiopsis_sp.;	0	0	0	0	0	0	0	0	0	0	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0.5	0.40555
